authid,name,orcid
55001815200,Melusky B.,
55001888700,Peskowitz Z.,0000-0001-8765-4573
55001888800,Dropp K.,
55002415000,Horowitz J.,
55002756600,Warshaw C.,
55003048400,Goldstein A.,
55005544700,Kach A.,
55008726600,Kelty S.F.,0000-0001-9631-1740
55009384400,Mukherjee T.,
55010053900,Černe M.,
55014524900,Kalmoe N.P.,0000-0001-7679-137X
55015819100,Petrocchi S.,
55017044100,Hall M.E.K.,0000-0002-0802-0415
55018686200,Fish R.E.,
55019807600,Ortiz S.E.,
55020072000,Theodoridis A.G.,
55023832400,McThomas M.,
55026057400,Celse J.,
55027020700,Nielsen L.,0000-0003-3093-4448
55029333300,Garcia-Rios S.,
55031083900,Rigtering C.,0000-0003-4575-8280
55032724300,Sellaro R.,
55037270200,Gasiorek J.,0000-0002-8449-8867
55037331100,Largoza G.L.,
55042486100,Andersen J.P.,
55043167200,Latimer-Cheung A.E.,0000-0002-0442-6848
55045531700,Andersen T.,
55047195300,Mabire C.,0000-0003-2666-8300
55047357200,van Leeuwen F.,
55057826200,Schneider G.,0000-0002-0091-6217
55058817700,Hahnel U.J.J.,
55060072600,Fehr D.,
55062452100,Lupu Y.,0000-0002-1735-7511
55067715900,Luthea T.,
55070666300,Tursunbayeva A.,0000-0002-4481-9566
55074808300,Terzi V.G.,
55075055000,Bredgaard T.,
55078216400,Gainsburg I.,0000-0003-4363-0494
55078238300,Fabbe K.,0000-0002-8079-0668
55079174200,Kokkinou A.,0000-0001-7991-2253
55082946100,Song Y.,
55084168600,Stegmaier J.,
55084724600,Espírito-Santo A.,0000-0002-4059-8129
55084786700,Nolan M.,
55085856700,Binder M.,
55086385600,Özel I.D.,0000-0001-6239-1279
55087993000,Vasiljevic M.,
55088936300,Donnay K.,0000-0002-9080-6539
55091186500,Ono Y.,0000-0002-9222-4014
55094634100,Lowenstein C.,
55100180800,Jin S.,0000-0002-0592-8567
55102764300,Hahl O.,0000-0002-2726-321X
55102934500,Calimbahin C.A.A.,0000-0003-4025-098X
55103765400,Erikson E.,
55103913600,Rogan M.,0000-0002-3664-9173
55105369500,Carter M.Z.,
55105553100,Bowman N.D.,
55107220800,Kotani K.,
55107853700,Miquel R.,0000-0002-6610-4836
55112813700,Smyth R.,
55112848400,Ramirez M.D.,
55113432400,Leung M.D.,
55115748100,Manika D.,
55115851800,Boduszek D.,
55116386700,van Gerven M.,
55116944800,Schober P.S.,0000-0003-1953-1197
55117636000,Seidl R.,0000-0002-6658-8789
55118192600,Stafford T.,0000-0002-8089-9479
55122624700,Hamlin R.,
55122735900,Swedlund H.,0000-0001-7700-1501
55128968100,Cai Z.,0000-0002-2559-2941
55131200000,Slater M.J.,
55132662600,Bigne E.,
55133556500,Blake W.D.,0000-0002-0538-6104
55135830500,Simonovits G.,0000-0002-9263-745X
55135965700,Hoffenson S.,
55136094800,Gervais B.T.,0000-0002-9725-4255
55139021600,Stein L.A.R.,0000-0002-7116-8834
55140061200,Voinea C.L.,0000-0002-4722-7697
55143064300,Breuer J.,
55144067100,Ságvári B.,
55149491500,Ross A.D.,0000-0002-8415-3383
55150175600,Rus C.L.,
55151269600,Lenhoff S.W.,0000-0003-1025-8219
55151404700,Ferschke O.,
55151423300,Liñeira R.,0000-0003-4823-946X
55151468100,Varju M.,
55155604600,Koppman S.,
55156116900,Arora S.,
55156913300,Apaydin F.,0000-0001-7208-5857
55158044500,Verheyen K.,
55160024700,Quinn P.,
55161655500,Geissler F.,
55165830900,Lam C.F.,
55169146900,Butler S.,
55170113800,Driscoll J.,
55171143400,Amer P.R.,0000-0002-6428-7165
55171224300,Bode L.,0000-0002-9859-2918
55171769600,Na C.,
55172672400,Contreras S.,
55173669700,Soumyaja D.,
55173715700,Glazier R.A.,
55175607800,Unaka N.I.,
55175754800,Christiani L.,
55177884100,Palomäki J.,
55177991700,Haeder S.F.,
55178403000,Gupta K.,0000-0002-6264-1423
55178586900,Boutin A.T.,
55180637600,Olmes D.,
55180991900,Levy D.,0000-0001-5740-3378
55185287800,Truchlewski Z.,0000-0003-3594-4290
55185326200,Lee J.J.,
55188463300,Guly A.,
55189270100,Been J.,0000-0002-5939-9517
55189938600,Klahm C.F.,
55189941400,Albastaki Y.,
55190212100,Cohen M.A.,
55190605600,Moya C.,
55191352500,Linn A.J.,
55192293500,VanEpps E.M.,0000-0002-9454-4847
55192466300,Castelo N.,
55192627000,Arora P.,0000-0003-2290-2729
55192948200,Halpern D.,0000-0002-1569-9876
55194676800,Gaddis S.M.,
55194776900,Lee J.,
55195183400,Murov M.,
55195719400,Padilla-Angulo L.,
55195755000,Baumgaertner B.,
55195906400,Bokemper S.E.,
55196158600,Jungherr A.,
55199822700,Bahník Š.,
55200091400,Hirakawa M.,
55200111900,Liao S.,
55200581600,Wong T.K.,
55200725900,Packer R.M.A.,0000-0002-9988-9828
55201287000,Hoffman M.T.,0000-0002-4160-0526
55201346900,Rostam-Afschar D.,0000-0002-9358-998X
55202243000,Wei Q.,
55203273500,Stanley L.,
55204461600,Levin I.,
55207427900,Wentzel J.,0000-0003-3897-4436
55208211300,Büttgen M.,
55209862600,Laakasuo M.,
55209903100,Mawritz M.B.,
55210172300,Popp J.,
55210260800,D'Alton P.,
55210763100,Uliassi N.,
55211268600,Durante R.,
55211777800,Wang Y.,0000-0001-7008-0147
55211777900,Radl J.,
55212137500,Dai K.S.,
55213025000,Wei T.,
55213461300,Rusconi A.,
55213596900,Barnes L.,0000-0002-6403-6657
55215221800,Kawata K.,0000-0002-2761-9255
55216576600,Schnieders T.C.,
55216705500,Wamsler C.,
55216709300,Andor M.A.,0000-0003-1075-8707
55217918300,Thijssen P.,
55218169600,Kaye S.A.,0000-0002-2709-3345
55218727700,Flavel R.,
55220137200,Himichi T.,
55220151700,Kitzen M.,
55220409700,Tondolo V.A.G.,0000-0002-3116-2585
55220776600,Willard A.K.,
55221203800,Campos-Castillo C.,
55221921000,Øien H.,
55222268200,Nelson M.J.,0000-0002-7665-7557
55222611800,Zou J.,
55223864900,Wang V.,
55224515800,Hellmich M.,0000-0001-5174-928X
55224657700,Bilgihan A.,0000-0003-2770-9637
55224686500,Hoeppner S.,
55226041300,Dorward L.,
55226503300,Gligor D.,0000-0003-0819-4754
55226662800,Achtyes E.D.,0000-0001-8939-1535
55227191900,Ryan S.R.,
55228441900,Cellini N.,0000-0003-0306-4408
55228509300,Xie F.,
55232350100,Reimsbach D.,0000-0002-6789-4833
55232484100,Dolma S.,0000-0002-3913-2225
55233830900,Peyton K.,0000-0003-4845-5760
55234704800,Jiang H.,0000-0002-3256-4121
55236572300,Cohen D.K.,0000-0001-5766-8528
55236874900,Haynie J.J.,0000-0001-8150-3037
55236970500,Flores R.D.,
55236987100,DiGiuseppe M.,0000-0003-0823-0436
55237025000,Gehring K.,
55237775500,Mujica C.,0000-0001-8003-1576
55240159600,Martin-Collado D.,0000-0002-2087-961X
55240279500,Mele A.,
55240353300,Varshney S.,
55240964900,Magee B.D.,
55241798800,Ahlstrom-Vij K.,
55242079700,García-Sánchez M.,
55242341800,Nunnari S.,
55242390300,Berliner D.,
55243372900,Ogunbode C.A.,
55243386700,Grovermann C.,
55243397300,Roosma F.,
55243508800,Koc M.A.,0000-0003-1401-8415
55243848400,Romijn A.,
55245751000,Parajuli R.,
55246904200,Kramer M.,0000-0003-2636-8658
55248122000,Bean K.F.,
55248213300,Ma W.,
55249414000,Pedneault A.,
55249669400,Anicich E.M.,
55249923100,Barthels F.,0000-0003-2801-2209
55250223400,Lee J.M.,
55250778600,Postnikov E.,
55250964500,Marien S.,0000-0002-3060-621X
55251109700,Hartman T.K.,
55251538500,Ricks J.I.,0000-0002-1306-8368
55252846700,Makovi K.,
55253059600,Blecher G.,0000-0001-8537-2011
55253713300,Fassini D.,
55255134100,Hayes T.,
55255740100,Wouters R.,
55256935400,Christensen J.,
55257963500,Rottman J.,
55258542600,Mccabe K.T.,0000-0001-9183-2918
55259262900,Zeng J.,0000-0003-3686-1454
55259942400,Barnes C.H.W.,0000-0001-7337-7245
55260033400,Zeltser D.,
55260088000,Dibden A.,
55261189300,Ding Y.,
55263479800,Kanol D.,
55264714000,Liu Y.L.,
55266160400,Meyer A.,
55266356200,Stewart A.J.,
55266467700,Robinson A.L.,0000-0002-8315-7753
55266645900,Wu G.,0000-0001-8476-6932
55274435300,Pavesi F.,
55274504400,Kristóf L.,
55274547500,Fernández J.J.,0000-0003-1168-1393
55277165900,Ko H.,
55277520900,Liu X.,
55279342400,Richter B.,
55279791600,Burbano V.C.,0000-0003-3845-3569
55280939200,Platz A.,
55285667200,Chiu C.Y.,0000-0002-3086-8324
55286410400,Peterson E.B.,0000-0001-5234-038X
55293040600,Yuan L.,
55293126200,de Sousa P.R.,0000-0001-9044-5772
55293255100,Keusch F.,0000-0003-1002-4092
55295295700,Brooks N.,
55295474300,Quirke M.B.,0000-0001-8261-7925
55295552500,Never B.,0000-0002-7108-2256
55295828400,Kanitnate S.,
55301255200,van der Meer T.,
55303840000,Oishi N.,
55307936000,Takahashi N.,
55309026200,Feldgaier S.,
55312690000,Pellegata A.,0000-0003-0913-7938
55313197100,Kwon G.Y.,
55313239900,Wong W.I.,
55313572200,Chou E.Y.,0000-0002-9141-5425
55313658800,Michelitch K.,0000-0002-5436-7508
55313673400,Forkmann S.,0000-0001-7730-6727
55315122900,Asioli D.,0000-0003-2274-8450
55315127600,Ennser-Jedenastik L.,0000-0002-0107-5093
55315341800,Novisky M.A.,0000-0003-4644-9148
55317385200,Chung H.,0000-0002-6422-6119
55317596500,Scherer A.M.,
55318696600,Katsanidou A.,
55318761100,Wood J.,
55318997800,Kolltveit K.,0000-0001-8051-4818
55319086800,Cabrera L.Y.,0000-0002-6220-7096
55319417000,Boerner K.E.,0000-0003-1652-4813
55319469000,Easterbrook M.J.,0000-0002-9353-5957
55319942000,Fumagalli L.,
55321047200,Risner G.,
55321569900,van Vaerenbergh Y.,
55321712300,van den Broek T.,0000-0002-8686-7312
55322020500,Slootweg I.A.,
55322071500,Levatino A.,0000-0001-7245-3592
55322243200,Martorano B.,
55323557300,Campbell J.,
55323927700,Char D.S.,0000-0002-6064-8971
55324342700,Kray T.,
55325772000,Mayne Q.,0000-0003-4681-5515
55326498000,Rogowski J.C.,0000-0003-4547-3832
55326782300,Friesen A.,0000-0002-9743-5742
55327159400,Behr D.,
55327389100,Gustafsson Sendén M.,
55327690800,Vogel M.,0000-0002-3996-2237
55328651000,Dubljević V.,
55328670100,Högström J.,0000-0002-6284-2591
55328732100,Noll L.K.,
55328912700,Akoensi T.D.,0000-0002-5072-2576
55329431000,Üstübici A.,0000-0002-1498-0025
55329456200,Kim S.,0000-0002-9340-6493
55329837600,Moffitt B.,0000-0003-1843-6032
55329847000,Holland K.J.,
55330137900,Chen C.W.,
55330248800,Montinari N.,
55330601300,Meerow S.,0000-0002-6935-1832
55330679900,Jin H.,
55330917400,Saultz A.,
55330999000,Zhang X.,0000-0003-3479-9327
55331924400,Farooq O.,0000-0002-4640-4639
55332028000,Song G.,
55334287000,Liao Y.,
55334348800,Seo S.,
55334981800,Negrón R.,
55335160600,Purtle J.,
55335221900,Gu S.,
55339184400,Cho W.,0000-0001-7607-6480
55340094800,Nunes J.,0000-0002-0118-0993
55340153900,Horomanski A.,0000-0002-5084-4389
55340268300,Cox R.,
55340554300,Ruhe C.,0000-0002-1698-6877
55340716600,Kiuchi K.,
55341560900,De Jonge K.M.M.,
55341990300,Han D.,
55343220800,Tobia K.,
55344224100,Li S.,
55344310600,Kricheli-Katz T.,
55344624600,Gould R.K.,
55345243400,Bateson R.,
55346237600,Peterson R.D.,
55348233500,Poama A.,
55349087300,Brierley S.,0000-0002-0902-6763
55350417800,Funakoshi K.,
55350699100,Bayer P.,0000-0003-1731-1270
55351076500,Hajmohammad S.,
55351134900,Zhan J.,0000-0002-8827-2339
55353244800,Yarhi-Milo K.,
55353698800,Gamble A.,
55354531300,Ecker-Ehrhardt M.,0000-0001-8396-1234
55354894400,Schiavoni S.,
55354943600,Aoki N.,
55354996700,Menon Nandialath A.,
55356209500,Zelner S.,
55356603100,Storme M.,
55357647600,Szekely A.,0000-0001-5651-4711
55358217800,Anguah K.O.B.,0000-0001-6414-4175
55358224800,Réz A.,
55358319000,Amo L.C.,
55358789000,Grosso A.,
55358925400,Damelang A.,0000-0002-5718-7334
55359189300,Dräger L.,
55359221000,Angelova M.,
55359636900,Gendźwiłł A.,
55359689100,Bell M.S.,0009-0002-9846-4868
55361073500,Lushenko P.,0000-0002-9299-9709
55361150500,Norris R.J.,
55361313200,Randol B.M.,
55362136500,Kenny G.,
55362961700,Cheung A.W.L.,
55363032600,Burbrink M.,
55363395000,Carpinella C.,
55363420800,Griffin J.,
55363640400,Poppe E.,
55363730900,Tu Y.,0000-0003-3746-3757
55364149100,Newman B.J.,0000-0001-7055-8585
55364257600,Arnaud N.,
55365464500,Werner S.,
55366215500,Blume T.,
55366388300,Partheymüller J.,0000-0001-8302-1912
55367791400,Hill P.W.,
55368023200,Ornstein J.T.,0000-0002-5704-2098
55369530000,Messinger A.M.,
55369744100,Pedersen E.J.,
55370514200,Grumbach J.M.,
55370633200,Li Y.,
55370858100,Koenig V.,0000-0001-9940-6286
55371113600,Omodei E.,
55371990300,Powers R.A.,0000-0001-5241-2312
55372042500,Stritch J.M.,
55372680900,Teti A.,0000-0002-2112-4112
55375864900,van Elsas E.J.,
55376187400,Zuradzki T.,
55376455000,Scaria A.,
55376501300,Carpenter N.C.,
55376869600,Shimizu K.,
55377166800,Kwon O.,
55377388500,Malik A.S.,
55377439400,Baldinelli G.,
55378153300,Wald D.M.,0000-0001-5576-2836
55382766300,Glasziou P.,
55383860400,Alzayani S.,0000-0003-2487-5007
55385648700,Sample M.,0000-0001-5290-1458
55386026600,Matejova M.,0000-0003-4943-2835
55386240000,Gómez-Miñambres J.,0000-0001-5765-189X
55387271800,Hartikainen H.,
55388203300,Bauhr M.,0000-0002-2659-8229
55388302600,Bastiaens I.,
55388537800,Jones J.P.G.,0000-0002-5199-3335
55389430200,Larochelle C.,
55389786200,Gallardo-Gallardo E.,
55390504200,Hand M.S.,
55390885700,Tormos R.,0000-0002-7861-2221
55391147100,Ballas E.G.,
55391742100,Wibbenmeyer M.J.,
55393792300,Tosounidis T.,
55396576800,Schep N.W.L.,
55396991900,Grieco D.,0000-0003-1196-8685
55398171800,Brock C.,
55398738100,Drennan J.,
55400359600,Xenos M.A.,0000-0002-2604-172X
55405007500,Hobby J.L.,
55413365700,Hersh E.D.,
55415002000,de Vries G.,
55416017300,Björklund J.,0000-0003-0596-627X
55416591400,Mitchell M.,
55418487200,Ashraf S.,
55418761500,Richardson A.,
55418807900,Dolan P.,
55418856700,Paustian-Underdahl S.C.,
55419522900,Williams T.,0000-0003-3304-0343
55419540200,Tully M.,0000-0003-1850-3477
55419951700,Henderson J.,
55420763300,Henry S.L.,
55421227700,Ainsley C.,
55421384200,Hardy R.J.,
55428779700,Doh Y.Y.,
55429129700,Zhang X.,0000-0001-9061-6930
55430302000,Goldstein J.L.,
55431096500,Neumeier F.,
55431852800,Gilbert R.S.,
55433142400,Moss S.E.,
55433439400,Berg C.J.,0000-0001-8931-1961
55433886500,Haghish E.F.,
55434430300,Nelson A.,
55434437300,Ma T.L.,
55435950000,Chien Y.H.,
55436901600,Bernaerts I.,
55438185900,Deryugina T.,
55438467100,Schmidt P.,
55440033400,Hewitt A.N.,
55440425100,Pupcenoks J.,
55441018400,Cunow S.,
55442975600,Reeves A.,0000-0001-9114-965X
55443212200,Amankwah A.,0000-0002-2120-5035
55443773600,Dose C.,0000-0001-5405-4934
55444345700,Madsen N.L.,
55444521900,Yang L.H.,
55444651600,Jepson M.,
55444671100,Sloas L.B.,0000-0003-3796-7402
55444729400,Wang L.J.,
55444997100,Abdullah S.,0000-0002-4371-8173
55445091400,Humprecht E.,0000-0002-8127-2088
55445716200,Maestre-Andrés S.,0000-0003-3971-5209
55446701500,Aardoom J.J.,
55448660000,Mitchell R.,
55449799800,Belus J.M.,0000-0003-4091-4889
55450292000,Lewis D.C.,
55450407500,Späth J.,0000-0001-5355-6094
55451279500,Morgan J.H.,
55451282400,Morgan J.,
55451420100,Sullivan J.,
55452283500,Bouhana N.,0000-0001-9393-8812
55452421700,Masuda K.,
55452571200,Schumacher H.,
55452684100,Wallace S.J.,
55452933000,Cooper R.,0000-0002-8133-4592
55453178500,Kang M.,
55453371300,Anderson C.J.,0000-0003-3198-4172
55453554100,Cohen D.,
55454291200,Majaneva S.,
55454405400,Kaufmann W.,
55454468300,Nteta T.M.,0000-0003-2751-9673
55454508500,Ma X.,
55454839400,Clark C.J.,
55455835600,Chan S.,0000-0001-6722-0620
55456025800,Jackson M.,
55457089500,Brown K.W.,
55458293300,Yelderman L.A.,
55460462400,Shufeldt G.,
55460624200,Shaw J.D.,
55461249300,Burnett C.M.,
55462238700,Chiang C.F.,
55462438200,Martinez A.G.,
55462719100,Johnson T.,
55463714700,Perlaviciute G.,0000-0003-1380-7340
55463726000,Green J.C.,
55465184900,Thompson M.P.,
55465583400,Marshall E.A.,0000-0001-6171-4312
55467753300,Lin T.M.,0000-0002-1072-9773
55468710700,Yokum D.,
55469204900,Chung S.J.,
55469532900,Wrede O.,
55469998400,Gross M.L.,
55471574000,Harrison J.A.,0000-0002-5414-1285
55473918500,Clark R.,
55474824300,Jones P.E.,0000-0003-1945-4080
55475138900,Cohen J.E.,
55475822300,Yu M.,
55480107500,Miller F.G.,
55480334500,Fortunato D.,
55480436700,Briggs R.C.,0000-0002-3933-8119
55481210200,Conroy-Krutz J.,
55481531500,Roope L.S.J.,
55482743600,Davis R.,
55482887700,Brown A.R.,0000-0002-6004-8597
55485034600,Marx P.,
55485203700,Casstevens C.E.,
55486416300,Sutherland C.,0000-0003-2073-1751
55486446800,Gowharji W.F.,
55486501100,Israel-Trummel M.,0000-0002-6663-1329
55489065600,Harris N.,
55489784000,Smith K.D.,
55490410700,Campos-Vazquez R.M.,0000-0003-0251-5051
55490780800,Clark N.,
55490902300,Raziq M.M.,0000-0002-7793-1597
55494021100,Chen D.,
55494043600,Song Y.,
55494658800,Johnson J.D.,
55494876700,Miller D.R.,
55495128700,Wu S.,
55496148000,Collazo J.L.,
55497031900,Fleck B.,
55497444900,Sun V.,
55497741400,Miller J.,
55498802400,Werner A.,0000-0001-7341-0551
55499328600,Sheagley G.,0000-0002-1743-6201
55499536200,Hu J.,
55499881500,Vermeeren B.,0000-0002-2380-1703
55501496700,Wang K.Y.,
55501983300,Karimi S.,
55503017100,Wang J.,0000-0001-5253-1549
55503210000,Lancaster K.E.,
55503227900,Cameron L.D.,
55503229300,Johansson Sevä I.,0000-0003-3349-5778
55503919900,Houck A.M.,
55503996400,Carreras M.,0000-0003-4651-8916
55504956100,Wood T.J.,
55504965600,Romain D.M.,
55505085100,Yamada K.,
55505181800,Ryon S.B.,
55505206200,Gao W.,
55505229900,Put G.J.,
55505760900,Jung Y.K.,0000-0002-0314-6000
55505787200,Sagoe D.,
55506196400,Apgar L.,
55506469700,Lu Y.,
55506611800,Lu Y.,0000-0002-4092-1790
55508067000,Frey V.,0000-0001-5665-9697
55508354100,Alamanos E.,
55508631900,Ormond D.,
55508919200,Russo L.,
55509119500,Mason L.,0000-0002-0305-8246
55509373500,Shao R.,
55510820400,Van Den Broek T.,0000-0002-0716-6009
55511075900,Seow W.J.,
55511301400,Zarychta A.,
55511436800,Villamayor-Tomas S.,0000-0002-5170-1718
55511564400,Kogan I.,0000-0002-2841-1296
55512000300,Fernández-Vázquez P.,
55512518700,Tamul D.J.,0000-0002-0421-380X
55512846900,Ren L.,0000-0002-2025-9998
55514000500,Kruikemeier S.,
55515673400,Bocquet S.,0000-0002-4900-805X
55516153400,Velotti L.,
55516180900,Caspersen J.,0000-0001-9864-7862
55516563100,Berger L.,
55519790300,Gengler J.,
55520173200,Amat F.,0000-0002-1374-4207
55521529500,Richter A.,0000-0003-3423-4377
55522214100,Rios V.,0000-0001-6361-4630
55522357400,Meltzer C.E.,
55522765800,Piqani D.,0000-0003-4442-5011
55523102931,Jacobsen T.,0000-0002-1523-3996
55523518900,Miller J.E.,
55523953200,Cavallo A.,
55524382000,Lee J.,0000-0002-1798-8671
55530688100,Michener J.,
55530804700,Piscopo J.M.,0000-0002-9043-1810
55531137700,Yoshida T.,
55531311300,Augustyn M.B.,0000-0002-6662-6802
55531692900,Barnes T.D.,
55531862900,Chen M.,
55532038600,Albertsen A.,0000-0001-7528-2493
55532168200,Peterson L.M.,
55532529900,Altier M.B.,0000-0001-9939-6022
55533003000,Page L.A.,0000-0002-9828-3525
55534383700,de Boer N.,
55534594300,Primiano C.,
55537422300,Quiles-Tsimaratos N.,0009-0005-0301-7486
55537515700,Statile C.J.,
55538726700,Urbina D.R.,0000-0003-4358-3843
55538847000,Earp B.D.,0000-0001-9691-2888
55538917400,Shih P.,
55538951200,Lacasse K.,0000-0002-3413-9815
55539151400,Vannette D.,
55539329100,Gregory-Smith D.,
55539465200,Han K.J.,
55539536700,Savin I.,
55539635400,Abay K.A.,
55539643000,Schewel K.,0000-0001-6908-137X
55539720800,Qiu Y.(.,
55540045100,Su L.Y.F.,0000-0002-8661-7196
55540325500,Kaufman G.,
55540564000,Li N.,0000-0001-5942-552X
55540601100,Yeo S.K.,0000-0002-2043-8400
55540658900,Mucundorfeanu M.,0000-0002-8842-9551
55541280800,Kohno M.,
55542558000,Barozet E.,
55543167600,Von Sikorski C.,0000-0002-3787-8277
55543698500,Bayer-Topilsky T.,
55543962600,Harris I.,
55545397700,Brown B.,
55545701200,Burak E.,
55546113700,Neltner T.,
55547121846,Johnson M.T.,0000-0002-9987-7050
55549256000,Leder J.,0000-0002-6413-4513
55549882900,Knobloch K.R.,
55550105500,Lamb D.,
55550169800,Smyth N.,
55551486200,Zheng D.,0000-0002-6860-4279
55552165600,Ashoorian D.,0000-0003-2901-5460
55552542700,Schoenborn N.L.,0000-0001-5053-5132
55553219600,Hiroyasu E.H.T.,
55553326800,Suchyta E.,0000-0002-7047-9358
55554666800,Bennett D.P.,0000-0001-8043-8413
55554828200,Mattingly D.,
55555091400,Buers C.,
55555248400,Vabulas F.,0000-0003-3798-7497
