authid,name,current_published_count,current_raw_frozen_byline_count,current_raw_harmonized_byline_count,count_difference_from_old_local_filter,count_difference_from_byline_enrichment,total_raw_minus_published
27467777300,Poehlman T.A.,0,1,1,1,0,1
27468015800,Yeager D.S.,2,2,2,0,0,0
27567522100,Bussell J.,1,1,1,0,0,0
27567787900,Loyens K.,1,1,1,0,0,0
27868172300,Yamada S.,1,1,1,0,0,0
28168082900,Winburn J.,1,1,1,0,0,0
28367611300,Huffmon S.,1,1,1,0,0,0
28567995400,Orriols L.,1,1,1,0,0,0
28767753100,Lust E.,2,2,2,0,0,0
29067716700,Helbling M.,4,4,4,0,0,0
29967575800,Weymouth S.,2,2,2,0,0,0
30467820800,Lunn P.,0,1,1,1,0,1
30767741700,Reimann M.,1,1,1,0,0,0
31067526500,Verschuere B.,1,1,1,0,0,0
31067533600,Villalobos J.D.,2,2,2,0,0,0
31367619300,Ott M.,1,1,1,0,0,0
31967965800,Zink J.R.,2,2,2,0,0,0
32167599700,Lupu N.,1,1,1,0,0,0
32667712200,Graham J.,1,1,1,0,0,0
33067986100,Lynch J.,1,1,1,0,0,0
33267492300,Cattaneo C.,3,3,3,0,0,0
33367484900,de Rooij E.A.,3,3,3,0,0,0
33367892500,Jardina A.E.,1,1,1,0,0,0
33368257600,Qian D.,1,1,1,0,0,0
33467498200,Bachhuber M.A.,1,1,1,0,0,0
33567650300,Fontana D.,1,1,1,0,0,0
33567690100,Grissom J.A.,1,1,1,0,0,0
33568245700,Pizmony-Levy O.,2,2,2,0,0,0
33767902400,Landwehr C.,2,2,2,0,0,0
33867599800,Gill H.,1,1,1,0,0,0
34571944100,Ngan H.,0,1,1,1,0,1
34572658900,Perlis R.H.,1,1,1,0,0,0
34573358400,Siegel D.A.,1,1,1,0,0,0
34770162000,Evans J.,1,1,1,0,0,0
34770911400,Herrero M.,0,1,1,1,0,1
34869952300,Kennedy J.J.,2,2,2,0,0,0
34871770800,Frey M.,1,1,1,0,0,0
34872603300,Kim B.,1,1,1,0,0,0
34873048800,Pautz M.,2,2,2,0,0,0
34873753800,Webster J.R.,1,1,1,0,0,0
34876620600,Evans J.R.,1,1,1,0,0,0
34876751000,Jang S.J.,1,1,1,0,0,0
34878180900,Urpelainen J.,5,5,5,0,0,0
34879872700,Girth A.,1,1,1,0,0,0
34879911700,Hall J.,3,3,3,0,0,0
34880205600,Kogan V.,2,2,2,0,0,0
34968314300,Fernandez Lynch H.,1,1,1,0,0,0
34969417600,Strauß S.,1,1,1,0,0,0
34969687200,Weschle S.,1,1,1,0,0,0
34972770400,Arriola L.R.,1,1,1,0,0,0
34972973300,Kada O.,1,1,1,0,0,0
34975076400,Karbwang J.,1,2,2,1,0,1
34977835400,Traunmüller R.,3,3,3,0,0,0
34979801500,Merk C.,2,2,2,0,0,0
34980152100,Schmidt H.,2,2,2,0,0,0
35067728600,Charron N.,2,2,2,0,0,0
35069464100,Friedman-Yakoobian M.,1,1,1,0,0,0
35076043500,Kaplan F.T.D.,1,1,0,0,-1,-1
35086815700,Tang J.Y.M.,1,1,1,0,0,0
35092941200,Mironova V.,4,4,4,0,0,0
35095999000,Broockman D.E.,3,3,3,0,0,0
35096423000,Hutter S.,3,3,3,0,0,0
35096831500,Sicilia M.,2,2,2,0,0,0
35098935000,Lin B.,1,1,1,0,0,0
35099329000,Takikawa H.,2,2,2,0,0,0
35099455400,Rorie M.L.,4,4,4,0,0,0
35102039700,Hammer J.H.,1,1,1,0,0,0
35102862000,Li J.,1,1,1,0,0,0
35103226100,Priebe J.,1,1,1,0,0,0
35103612800,Syme M.L.,2,2,2,0,0,0
35103673600,Tolstrup J.,2,2,2,0,0,0
35105839200,Shen F.,1,1,1,0,0,0
35108094200,Roy J.,1,1,1,0,0,0
35108101500,Reckhow S.,1,1,1,0,0,0
35108488700,Wesley J.,1,1,1,0,0,0
35108892900,Bidwell D.,1,1,1,0,0,0
35108919700,Dewaelheyns V.,1,1,1,0,0,0
35108983800,Gershman S.J.,1,1,1,0,0,0
35109797000,Salgado M.,2,2,2,0,0,0
35111336500,Kennedy R.,2,2,2,0,0,0
35111584900,McNeese N.,1,1,1,0,0,0
35115032800,Ibanez M.,1,1,1,0,0,0
35115467200,Rim H.,2,2,2,0,0,0
35119086700,Krawczyk M.,3,3,3,0,0,0
35146362200,Olivera J.,1,1,1,0,0,0
35147290500,Tutić A.,1,1,1,0,0,0
35147810700,Freiburger T.L.,2,2,2,0,0,0
35172946900,Hoshiro H.,1,1,1,0,0,0
35173109300,Lefevere J.,3,3,3,0,0,0
35173613400,Robertson C.,6,6,6,0,0,0
35177490800,Klüver H.,3,3,3,0,0,0
35179483400,Glick D.M.,1,1,1,0,0,0
35179543100,Kalkan K.O.,1,1,1,0,0,0
35179553600,Hopmann D.N.,2,2,2,0,0,0
35181154300,Charbonneau E.,5,5,5,0,0,0
35182442500,Becher M.,2,2,2,0,0,0
35183653400,Migheli M.,1,1,1,0,0,0
35183713000,Efrén O. Pérez,9,9,9,0,0,0
35183800700,Miratrix L.W.,1,1,1,0,0,0
35189095000,Kwon S.W.,1,1,1,0,0,0
35189538400,Tao H.,1,1,1,0,0,0
35190185400,Conrad C.R.,1,1,1,0,0,0
35193464500,Deng X.,1,1,1,0,0,0
35195479200,Creighton M.,3,3,3,0,0,0
35196485600,Majorano F.,1,1,1,0,0,0
35196578100,Maheshwari S.,1,1,1,0,0,0
35200589600,He X.,1,1,1,0,0,0
35206889000,Tsai C.H.,1,1,1,0,0,0
35215611300,Lin X.,1,1,1,0,0,0
35216348100,Wright J.,1,1,1,0,0,0
35221837400,Love G.J.,1,1,1,0,0,0
35228078100,Wang M.H.L.S.,1,1,1,0,0,0
35228120600,Walter C.,1,1,1,0,0,0
35232426500,Braden A.L.,1,1,1,0,0,0
35233806200,Scott A. MacKenzie,7,7,7,0,0,0
35233854900,Kaneko S.,6,6,6,0,0,0
35235455600,Turati G.,1,1,1,0,0,0
35236633400,Gherghina S.,1,1,1,0,0,0
35237764900,Mathew S.,1,1,1,0,0,0
35241181100,Steiner P.M.,2,2,2,0,0,0
35242814900,Loggers E.T.,1,1,1,0,0,0
35248240600,Han C.,1,1,1,0,0,0
35262248500,Jacobs J.A.,1,1,1,0,0,0
35263277100,Weinschenk A.,2,2,2,0,0,0
35263862800,Bliese P.,1,1,1,0,0,0
35269099100,Li H.,1,1,1,0,0,0
35269412700,Morgan S.L.,2,2,2,0,0,0
35270743700,Wucherpfennig J.,1,1,1,0,0,0
35271132500,Barbieri P.,1,1,1,0,0,0
35273721300,Tsukawaki R.,1,1,1,0,0,0
35275429300,Kachi A.,2,2,2,0,0,0
35279609200,Lee V.G.,0,1,1,1,0,1
35279710200,Gerber A.S.,3,3,3,0,0,0
35280603000,Schomaker R.,1,1,1,0,0,0
35300521200,Sakshaug J.W.,3,3,3,0,0,0
35303173200,Sinno A.,1,1,1,0,0,0
35303615300,Rollero C.,1,1,1,0,0,0
35304664300,Bartley T.,2,2,2,0,0,0
35304798800,Fernandez R.M.,2,2,2,0,0,0
35306670500,Bohns V.K.,1,1,1,0,0,0
35306734500,Cohn T.J.,1,1,1,0,0,0
35309171200,Martin Bækgaard,14,14,14,0,0,0
35310525900,Jaspal R.,1,1,1,0,0,0
35315598500,Bruner M.W.,1,1,1,0,0,0
35317177200,Harrits G.S.,2,2,2,0,0,0
35317289600,Dinesen P.T.,2,2,2,0,0,0
35317630200,Karlsen R.,1,1,1,0,0,0
35318378800,Marcinkowski F.,1,1,1,0,0,0
35322554800,Fuster A.,1,1,1,0,0,0
35322561900,Higuchi E.C.,0,1,1,1,0,1
35323914500,Bailard C.S.,2,2,2,0,0,0
35324925600,León S.,1,1,1,0,0,0
35325427100,Sheets P.,1,1,1,0,0,0
35329018600,Böhmelt T.,1,1,1,0,0,0
35329081100,Bodea C.,1,1,1,0,0,0
35333443500,Yao S.,1,1,1,0,0,0
35337639000,Myers T.A.,1,1,1,0,0,0
35337976100,Thompson M.P.,1,1,1,0,0,0
35338751800,Brunner E.J.,1,1,1,0,0,0
35339578300,Midtbøen A.H.,1,1,1,0,0,0
35345036700,Kakinaka M.,4,4,4,0,0,0
35353058400,Dovichi N.J.,1,1,1,0,0,0
35361989600,Hamari J.,2,2,2,0,0,0
35362067800,Hotho J.,1,1,1,0,0,0
35362700200,Tsai A.C.,2,2,2,0,0,0
35364804000,Lelkes Y.,2,2,2,0,0,0
35366361100,Garbarski D.,1,1,1,0,0,0
35368077600,Dumitrescu D.,2,2,2,0,0,0
35368545600,Hart A.,1,1,1,0,0,0
35369186300,Ryan J.B.,5,5,5,0,0,0
35369308400,Vraga E.K.,4,4,4,0,0,0
35372866700,Taniguchi M.,1,1,1,0,0,0
35386254000,Allen J.,1,1,1,0,0,0
35387566100,Bigman C.,1,1,1,0,0,0
35388552000,Kaspar K.,1,1,1,0,0,0
35422057100,Atkinson M.D.,1,1,1,0,0,0
35422132700,Chapman R.,1,1,1,0,0,0
35422619500,Mu R.,1,1,1,0,0,0
35423858600,Joseph D.L.,1,1,1,0,0,0
35427828500,Yeoh E.K.,1,1,1,0,0,0
35429993800,Canino G.,1,1,1,0,0,0
35434902100,Fraile M.,1,1,1,0,0,0
35436127000,Tao Y.,1,1,1,0,0,0
35436195900,Stabile M.,1,1,1,0,0,0
35445431900,Hanlon A.L.,0,1,1,1,0,1
35484028300,St. John F.A.V.,2,2,2,0,0,0
35484304800,Ladd J.M.D.,1,1,1,0,0,0
35492113000,Thomas Zeitzoff,9,9,9,0,0,0
35503587800,Martin S.,1,1,1,0,0,0
35513483300,McCarthy M.,1,1,1,0,0,0
35515028500,King G.,1,1,1,0,0,0
35520087100,Pieters J.,1,1,1,0,0,0
35554206800,Sanderson S.C.,0,1,1,1,0,1
35558935000,Maliepaard M.,1,1,1,0,0,0
35559650200,Shapiro J.N.,1,1,1,0,0,0
35560440000,Fukushi K.,1,1,1,0,0,0
35561011800,Stewart A.J.,2,2,2,0,0,0
35561868000,Budney A.J.,0,1,1,1,0,1
35563241700,Hötzel M.J.,1,1,1,0,0,0
35574104900,Largent E.,1,1,1,0,0,0
35580485900,Goldstein A.,3,3,3,0,0,0
35581980600,Lumyong S.,1,1,1,0,0,0
35604457000,Piston S.,3,3,3,0,0,0
35604649100,Villadsen A.R.,1,1,1,0,0,0
35609260000,Rego A.,2,2,2,0,0,0
35613804400,Galasso V.,3,3,3,0,0,0
35613804900,Kubrin C.E.,1,1,1,0,0,0
35613807200,Murphy S.T.,0,1,1,1,0,1
35615726700,Tezcür G.M.,1,1,1,0,0,0
35617754500,Krones T.,2,2,2,0,0,0
35622532100,Shapiro M.A.,1,2,2,1,0,1
35722943900,Reibling N.,1,1,1,0,0,0
35723547800,Gardner B.,1,1,1,0,0,0
35723707800,Calvo E.,1,2,2,1,0,1
35723715100,Erisen C.,1,1,1,0,0,0
35724018000,Makse T.,1,1,1,0,0,0
35725744600,Sarah E. Kreps,11,11,11,0,0,0
35726517600,Fowler C.,1,1,1,0,0,0
35726802200,Dvir-Gvirsman S.,1,1,1,0,0,0
35726972800,Shaykhutdinov R.,1,1,1,0,0,0
35727190200,Nagler R.H.,6,7,7,1,0,1
35729124000,Rydberg J.,4,4,4,0,0,0
35729168700,Mateo G.,1,1,1,0,0,0
35729336700,Schmidt U.,1,1,1,0,0,0
35734782600,Rzeszotarski J.M.,1,1,1,0,0,0
35739331800,Ubeda P.,1,1,1,0,0,0
35745655600,Bueno N.S.,3,3,3,0,0,0
35745930100,David Doherty,11,11,11,0,0,0
35748791700,Pandey S.K.,2,2,2,0,0,0
35749150700,Tummers L.,4,4,4,0,0,0
35750304200,Nickerson D.W.,5,5,5,0,0,0
35755468300,Otero-Felipe P.,1,1,1,0,0,0
35755715600,Henderson M.,2,2,2,0,0,0
35759060800,Brendan Nyhan,10,10,10,0,0,0
35761369500,Petersen M.B.,5,5,5,0,0,0
35762061400,Heaton P.,0,1,1,1,0,1
35764483300,Kavalieratos D.,1,1,1,0,0,0
35764527400,Biggers D.R.,4,4,4,0,0,0
35764997600,Watson L.B.,1,1,1,0,0,0
35766777900,Knoef M.,1,2,2,1,0,1
35767043800,Wang W.,0,1,1,1,0,1
35768351100,McCarthy L.A.,2,2,2,0,0,0
35769075000,Aspden T.,1,1,1,0,0,0
35769459300,Kneidinger-Müller B.,1,1,1,0,0,0
35774031500,Joffe S.,1,1,1,0,0,0
35782246400,Shooter W.,1,1,1,0,0,0
35784707400,Susan M. Miller,7,7,7,0,0,0
35786546500,Peterson J.K.,1,1,1,0,0,0
35789736900,Alizadeh M.,1,1,1,0,0,0
35792352000,Nawara S.P.,1,1,1,0,0,0
35794652300,Murdie A.,1,1,1,0,0,0
35795440100,Ingold K.,1,1,1,0,0,0
35796018300,Lewis A.R.,1,1,1,0,0,0
35796957400,Freedman G.,1,1,1,0,0,0
35799380500,Brick C.,1,1,1,0,0,0
35800485500,Van der Noll J.,1,1,1,0,0,0
35810646800,McGinty E.E.,1,1,1,0,0,0
35812758800,Wagnsson C.,2,2,2,0,0,0
35832606100,Grossman G.,4,4,4,0,0,0
35848108900,Aschemann-Witzel J.,1,1,1,0,0,0
35848730100,Gadarian S.K.,4,4,4,0,0,0
35849422800,Simas E.,4,4,4,0,0,0
35849487300,Wasenden O.C.,1,1,1,0,0,0
35850019400,Voss D.S.,1,1,1,0,0,0
35858619900,Onuki J.,1,1,1,0,0,0
35861891200,Matthew S. Winters,11,11,11,0,0,0
35902262500,Maibach E.W.,2,2,2,0,0,0
35913843700,Lieberman E.S.,1,1,1,0,0,0
35917888400,Singer E.,2,2,2,0,0,0
35943452300,Mullin M.,3,3,3,0,0,0
35948012000,McDonnell T.E.,1,1,1,0,0,0
35953085600,Nadeau R.,1,1,1,0,0,0
35956601000,Maghbouleh N.,2,2,2,0,0,0
35973462400,Weaver V.M.,2,2,2,0,0,0
35975917100,Grimmer J.,1,1,1,0,0,0
35976307100,Hill S.,2,2,2,0,0,0
35976459600,Liu X.,1,1,1,0,0,0
35977276900,Teney C.,1,1,1,0,0,0
35980199200,Kelly N.,1,1,1,0,0,0
35980463800,Linde J.,2,2,2,0,0,0
35981708200,Petrova T.,1,1,1,0,0,0
35982534400,Carlsson M.,2,2,2,0,0,0
35997540500,Kuhn P.,1,1,1,0,0,0
36003917400,Alt J.E.,1,1,1,0,0,0
36005151300,Glaurdić J.,1,1,1,0,0,0
36008030800,Cabooter E.,2,2,2,0,0,0
36008895300,Peiffer C.,3,3,3,0,0,0
36009348900,Yan T.,1,1,1,0,0,0
36015373400,Rackin H.M.,1,1,1,0,0,0
36018537600,Bertoli S.,1,1,1,0,0,0
36018739600,Sen T.,1,1,1,0,0,0
36018878100,Todesco L.,1,1,1,0,0,0
36019824600,Devine C.J.,1,1,1,0,0,0
36027059000,Vainio A.,2,2,2,0,0,0
36052366000,AbouAssi K.,1,1,1,0,0,0
36054343200,Argo N.,1,1,1,0,0,0
36061700200,Doering B.K.,2,2,2,0,0,0
36064073600,Liu J.T.,1,1,1,0,0,0
36069537000,McLauchlin T.,1,1,1,0,0,0
36070070400,Osiander C.,1,1,1,0,0,0
36083892500,Akerlof K.L.,1,1,1,0,0,0
36084046100,Dolls M.,2,2,2,0,0,0
36086827400,Vrijburg H.,1,1,1,0,0,0
36089007600,Goodman S.W.,1,1,1,0,0,0
36089156600,Merola L.M.,1,1,1,0,0,0
36089380400,Nakashima K.,1,1,1,0,0,0
36091233000,Johnston C.D.,4,4,4,0,0,0
36095129100,Wolbring T.,4,4,4,0,0,0
36095980800,Dollmann J.,1,1,1,0,0,0
36098393600,Ruggeri A.,1,1,1,0,0,0
36098660800,Vaala S.E.,3,3,3,0,0,0
36105471000,Sumaktoyo N.G.,4,4,4,0,0,0
36112788700,Aksoy D.,2,2,2,0,0,0
36112973000,Baccini L.,3,3,3,0,0,0
36113501300,Kmetty Z.,3,3,3,0,0,0
36124775200,Borden L.A.,0,1,1,1,0,1
36124942500,Kosmidis S.,3,3,3,0,0,0
36125840300,Xezonakis G.,1,1,1,0,0,0
36135531800,Bos L.,3,3,3,0,0,0
36138622500,Karabulut G.,1,1,1,0,0,0
36141331900,Pecorino B.,1,1,1,0,0,0
36145980500,Aasen M.,2,2,2,0,0,0
36149159900,Deng H.,1,1,1,0,0,0
36149828700,Flanagan B.,1,1,1,0,0,0
36150664600,Foulon B.L.,1,1,1,0,0,0
36154123300,Xiao Y.,1,1,1,0,0,0
36154457000,Hideg I.,2,2,2,0,0,0
36159270600,Teppei Yamamoto,10,10,10,0,0,0
36161714400,Besbris M.,2,2,2,0,0,0
36162832300,Gnambs T.,1,1,1,0,0,0
36166580400,Beyer H.,1,1,1,0,0,0
36167074200,Neugebauer M.,4,4,4,0,0,0
36167298700,North M.S.,1,1,1,0,0,0
36168498700,Mollerstrom J.,1,1,1,0,0,0
36169075000,Aker J.C.,1,1,1,0,0,0
36172661100,Schipor M.D.,1,1,1,0,0,0
36173890100,Harden J.J.,4,4,4,0,0,0
36175853300,Hannikainen I.R.,2,2,2,0,0,0
36176552000,Wingate D.,1,1,1,0,0,0
36176691400,Wilkinson B.C.,1,1,1,0,0,0
36179493700,Chadi A.,2,2,2,0,0,0
36179558100,Gneezy A.,1,1,1,0,0,0
36180428100,Wagner J.,2,2,2,0,0,0
36183114400,Wong S.H.W.,3,3,3,0,0,0
36187816500,Flores-Macías G.A.,1,1,1,0,0,0
36188817600,Weinberg J.D.,1,1,1,0,0,0
36189894900,Blackwell M.,1,1,1,0,0,0
36196237600,Balcells L.,6,6,6,0,0,0
36199134700,Tobin J.L.,1,1,1,0,0,0
36240322600,Craig S.C.,2,2,2,0,0,0
36240932900,Robinson R.,1,1,1,0,0,0
36241862300,Meyer T.M.,2,2,2,0,0,0
36242176000,Martinsson J.,1,1,1,0,0,0
36242867200,Berthelot E.R.,1,1,1,0,0,0
36337857100,Jacobs K.,1,1,1,0,0,0
36338697600,Casale S.,1,1,1,0,0,0
36341983400,Wagner B.,1,1,1,0,0,0
36342940900,Shafer E.,1,1,1,0,0,0
36344017100,Nederveen Pieterse A.,1,1,1,0,0,0
36344071500,Mijs J.,5,5,5,0,0,0
36344224800,Yogeeswaran K.,3,3,3,0,0,0
36348428300,Kesternich I.,1,1,1,0,0,0
36438848400,Westwood S.J.,4,4,4,0,0,0
36439100800,Birkhead N.A.,1,1,1,0,0,0
36439973300,Merry M.K.,2,2,2,0,0,0
36440479700,Purser K.,1,1,1,0,0,0
36442789200,Lv W.,1,1,1,0,0,0
36450460700,Inamasu K.,1,1,1,0,0,0
36451376700,Pechey R.,1,1,1,0,0,0
36460418800,Stecker C.,2,2,2,0,0,0
36469204500,Teunis T.,1,1,1,0,0,0
36469243000,Stout C.T.,6,6,6,0,0,0
36470483700,Lolle H.L.,1,1,1,0,0,0
36473880700,Pardos-Prado S.,6,6,6,0,0,0
36473951300,Villanti A.C.,1,1,1,0,0,0
36485911700,Chaudoin S.,5,5,5,0,0,0
36489170600,Boudet H.,1,1,1,0,0,0
36497517300,Vogel R.,3,3,3,0,0,0
36497775000,Zito R.C.,1,1,1,0,0,0
36503464500,Bellani L.,4,4,4,0,0,0
36503703400,Cucciniello M.,1,1,1,0,0,0
36504089900,Glennon C.,1,1,1,0,0,0
36504582600,Peng T.Q.,0,1,1,1,0,1
36504854200,Spektor M.,2,2,2,0,0,0
36509185700,Wehner M.C.,1,1,1,0,0,0
36515049300,Leep M.,1,1,1,0,0,0
36518868300,Jensenius F.R.,2,2,2,0,0,0
36519360000,Margalit Y.,4,4,4,0,0,0
36519978600,Walter A.,1,1,1,0,0,0
36523699600,Ohana M.,1,1,1,0,0,0
36551038700,Annunziata A.,0,1,1,1,0,1
36551554600,Vecchio R.,0,1,1,1,0,1
36552303900,Geise S.,1,1,1,0,0,0
36554210700,Hansen M.,1,1,1,0,0,0
36570166600,Duan J.,3,3,3,0,0,0
36574147400,Pospieszna P.,1,1,1,0,0,0
36598128600,de Benedictis-Kessner J.,1,1,1,0,0,0
36599335300,Schuler P.,1,2,2,1,0,1
36599451700,Toral G.,1,1,1,0,0,0
36599506200,Winter F.,1,1,1,0,0,0
36600923900,Nisic N.,1,1,1,0,0,0
36601299200,Su Y.S.,1,1,1,0,0,0
36602201200,Bridoux F.,1,1,1,0,0,0
36603019100,Liu Y.,2,2,2,0,0,0
36603211600,Peifer J.L.,1,1,1,0,0,0
36603392000,Schermuly C.C.,1,1,1,0,0,0
36603469800,Silver D.,1,1,1,0,0,0
36603491000,Schwarzer S.,1,1,1,0,0,0
36603731100,Yeung V.W.L.,1,1,1,0,0,0
36603912200,Zeglovits E.,1,1,1,0,0,0
36611896100,Mo C.H.,5,5,5,0,0,0
36612806100,Deviatko I.F.,1,1,1,0,0,0
36615226900,Holmberg A.,1,1,1,0,0,0
36615948100,Werner P.,1,1,1,0,0,0
36619594000,Lenzner T.,2,2,2,0,0,0
36621157600,Murtazashvili J.,3,3,3,0,0,0
36621191900,Mayer F.,1,1,1,0,0,0
36621454600,Veronesi M.,1,1,1,0,0,0
36626416700,Rheault L.,1,1,1,0,0,0
36633000300,Puente S.,1,1,1,0,0,0
36633069600,Ragasa C.,1,1,1,0,0,0
36637066700,Calderwood C.,1,1,1,0,0,0
36637636500,Laguilles J.S.,1,1,1,0,0,0
36640504800,Hudson S.,1,1,1,0,0,0
36642717600,Neyazi T.A.,3,3,3,0,0,0
36643128300,Zhan X.,1,1,1,0,0,0
36661086700,Madon N.S.,1,1,1,0,0,0
36661245400,Lastra-Anadón C.X.,4,4,4,0,0,0
36661859700,Collingwood L.,2,2,2,0,0,0
36667039200,Peterson T.M.,4,4,4,0,0,0
36667302300,Resh W.,1,1,1,0,0,0
36668332800,Bell E.,4,4,4,0,0,0
36669049300,Lowe W.,1,1,1,0,0,0
36676605900,Gabriele Spilker,8,8,8,0,0,0
36676978500,Bye H.H.,3,3,3,0,0,0
36678736800,Adida C.L.,5,5,5,0,0,0
36679761900,Chan M.,1,1,1,0,0,0
36680052400,Fernández-Cornejo J.A.,1,1,1,0,0,0
36680634300,Porticella N.A.,0,1,1,1,0,1
36681807300,Alessandro M.,1,1,1,0,0,0
36684065100,Jakobsen M.,3,3,3,0,0,0
36697044300,Poletti A.,1,1,1,0,0,0
36702721300,Dillon A.,4,4,4,0,0,0
36703136600,Rasmussen C.D.N.,0,1,1,1,0,1
36705026800,Mou Y.,1,1,1,0,0,0
36707086900,Beaulieu E.,4,4,4,0,0,0
36707722800,Hsieh C.W.,1,1,1,0,0,0
36707859300,Kirkland J.H.,1,1,1,0,0,0
36709574100,Drakulich K.,3,3,3,0,0,0
36709869300,Hanson P.C.,1,1,1,0,0,0
36710399500,Nelson K.,2,2,2,0,0,0
36711180100,Benegal S.,3,3,3,0,0,0
36711323700,Campbell S.P.,1,1,1,0,0,0
36712839300,Wohlfarth P.C.,1,1,1,0,0,0
36712962600,Arel-Bundock V.,2,2,2,0,0,0
36713939500,Paul Musgrave,7,7,7,0,0,0
36714190500,Rowen J.,1,1,1,0,0,0
36715725900,van Meeteren M.,1,1,1,0,0,0
36715936400,Cunningham K.G.,1,1,1,0,0,0
36718694000,Schröder T.,1,1,1,0,0,0
36720010000,Borry E.L.,1,1,1,0,0,0
36720564800,Gries P.,1,1,1,0,0,0
36721932200,Oliveros V.,2,2,2,0,0,0
36728266100,Sánchez F.L.,2,2,2,0,0,0
36730392100,FitzGerald D.S.,1,1,1,0,0,0
36739234700,James A.,1,1,1,0,0,0
36740486900,Winther H.A.,1,1,1,0,0,0
36760629400,de Barra M.,1,1,1,0,0,0
36761144000,Mosleh M.,3,3,3,0,0,0
36771469800,Sudo N.,1,1,1,0,0,0
36773291300,Koos S.,2,2,2,0,0,0
36775562800,Blaine G. Robbins,13,13,13,0,0,0
36775609700,Tremblay-Boire J.,3,3,3,0,0,0
36777292000,Zucco C.,3,3,3,0,0,0
36794403700,Moyer L.P.,1,1,1,0,0,0
36794497900,Whiting S.W.,1,1,1,0,0,0
36795300400,Kelly Garrett R.,1,2,2,1,0,1
36802391100,Otjes S.,1,1,1,0,0,0
36802413000,Rui H.,1,1,1,0,0,0
36804950200,Ambrus A.,1,1,1,0,0,0
36810659900,Slabbinck H.,1,1,1,0,0,0
36811294300,Zhu X.,1,1,1,0,0,0
36811774500,Roessler P.,2,2,2,0,0,0
36818424000,Pin P.,4,4,4,0,0,0
36839513600,Cattaneo M.A.,3,3,3,0,0,0
36844042700,Feinberg M.,1,1,1,0,0,0
36856034400,West M.R.,1,1,1,0,0,0
36866014700,Fitzgerald J.,1,1,1,0,0,0
36872708100,Krause R.M.,1,1,1,0,0,0
36892477700,Weber C.,1,1,1,0,0,0
36892828300,Corbacho A.,1,1,1,0,0,0
36907845700,Ryo E.,1,1,1,0,0,0
36919650800,Zubaryeva A.,1,1,1,0,0,0
36919720500,Zigerell L.J.,2,2,2,0,0,0
36922206300,Johansson T.,1,1,1,0,0,0
36923172700,Brooke S.,3,3,3,0,0,0
36926665900,Wiltse D.L.,4,4,4,0,0,0
36930376600,Jacobson R.P.,1,1,1,0,0,0
36930657700,Lupina-Wegener A.,1,1,1,0,0,0
36931126000,Sirin C.V.,2,2,2,0,0,0
36933167500,Singer D.A.,1,1,1,0,0,0
36941541500,Vergani M.,1,1,1,0,0,0
36951441200,Brosi P.,2,2,2,0,0,0
36952738100,Hackethal A.,1,1,1,0,0,0
36955501300,Negyesi M.,0,1,1,1,0,1
36956249600,Traxler C.,2,2,2,0,0,0
36961260100,Melas C.,1,1,1,0,0,0
36965220600,Özalp Türetgen İ.,1,1,1,0,0,0
36967900700,Christensen H.S.,4,4,4,0,0,0
36971197300,Scheuerman H.L.,1,1,1,0,0,0
36975691100,Keller T.,2,2,2,0,0,0
36975996100,Rickard L.N.,1,1,1,0,0,0
36983369600,Minozzi W.,1,1,1,0,0,0
36986728400,Liu A.H.,2,2,2,0,0,0
36986879500,Benjamin A.,1,1,1,0,0,0
36987217800,Neundorf A.,3,3,3,0,0,0
36989692700,Warner B.R.,1,1,1,0,0,0
36989752200,Schill D.,1,1,1,0,0,0
36989951600,Singh S.P.,4,4,4,0,0,0
36990051300,Liscow Z.,2,2,2,0,0,0
36990174700,Irwin A.,1,1,1,0,0,0
36990336600,McKenny A.F.,1,1,1,0,0,0
36990465800,Spekkink W.,1,1,1,0,0,0
36990589800,Opree S.J.,1,1,1,0,0,0
36992198000,Hillen M.A.,4,4,4,0,0,0
36992463600,Tilcsik A.,6,6,6,0,0,0
36994503500,Hassell H.J.G.,2,2,2,0,0,0
36995087500,Zednik A.,1,1,1,0,0,0
36996962400,Bottan N.,1,1,1,0,0,0
36997372700,Perez-Truglia R.,4,5,5,1,0,1
36998573500,Dibao-Dina C.,1,1,1,0,0,0
37003214300,Shino E.,2,2,2,0,0,0
37005325200,Brenner P.S.,4,4,4,0,0,0
37009767700,Nivette A.E.,3,3,3,0,0,0
37010743000,Buckley D.T.,1,1,1,0,0,0
37011289300,Hansen P.G.,1,1,1,0,0,0
37012571800,Ash K.,2,2,2,0,0,0
37013117800,Epstein D.,1,1,1,0,0,0
37013269600,Carlson D.,1,1,1,0,0,0
37014229300,Zafar B.,4,5,5,1,0,1
37017316900,Nowlin M.C.,1,1,1,0,0,0
37018362000,Li X.,1,1,1,0,0,0
37023142600,Dokshin F.A.,1,1,1,0,0,0
37023286500,Lavery L.,2,2,2,0,0,0
37028169400,Bol T.,1,1,1,0,0,0
37031775000,Raile E.D.,1,1,1,0,0,0
37034097200,Hewit M.,1,1,1,0,0,0
37034278900,Kim S.C.,1,1,1,0,0,0
37039180300,Holmqvist J.,0,1,1,1,0,1
37039219300,Densley J.A.,1,1,1,0,0,0
37039829000,Lerman A.E.,2,2,2,0,0,0
37046709100,Beaman L.,1,1,1,0,0,0
