authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
55175754800,Leah Christiani,7,6,2,4,0,1,0,0,7,7,1.0,0.857143,0,0,105001722280|105047382392|85102991968|85143607111|85179965686|85193006917|85208781552,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",36,37,67
55461249300,Craig M. Burnett,7,6,1,5,0,1,0,0,7,7,1.0,0.857143,0,0,105008319657|84868652825|84901278220|84922321696|84922883219|85048745799|85101964602,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",36,38,67
55636964600,Long Doan,7,6,3,3,0,1,0,0,7,7,1.0,0.857143,0,0,105042340289|84911475468|84943222917|85052633160|85089319442|85095133927|85126304810,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",36,39,67
57188971604,Sarah R. Maxey,7,6,0,6,0,1,0,0,7,7,1.0,0.857143,0,0,105010718991|105011333746|85042090180|85067897137|85091439364|85117594438|85135349631,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",36,40,67
16029149900,Niederdeppe J.,6,6,4,2,0,0,0,0,6,6,1.0,1.0,0,0,84891364778|84895906473|84955165916|85032820440|85073105603|85184585795,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",36,41,96
14832646600,Robin E. Gearing,11,5,5,0,6,0,0,0,5,11,1.0,1.0,0,1,105010461822|105011988550|105019345621|84871858111|84876049317|85100598411|85134747070|85145825392|85147143671|85174071113|85205574905,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,42,19
36159270600,Teppei Yamamoto,10,5,2,3,2,2,0,1,7,10,1.0,0.8,0,0,105001181982|84892498539|84923552574|85041214633|85052643404|85065436110|85107306214|85115188399|85171738080|85172870189,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,43,29
57203434746,Liam F. Beiser-McGrath,8,5,5,0,3,0,0,0,5,8,1.0,1.0,0,3,105040952337|84975789795|85062085474|85109104338|85111099207|85124196620|85179742651|85214294509,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,44,47
6505910383,Michael Tomz,7,5,5,0,0,1,0,1,6,7,1.0,0.857143,0,1,105014100991|105018760904|85076169910|85077074496|85116162897|85177488077|85185948624,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,45,67
56329786700,Joshua Robison,7,5,3,2,2,0,0,0,5,7,1.0,1.0,0,1,105041066983|84941353207|85091048531|85091348291|85101177545|85129722512|85210069567,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,46,67
57220203816,Kaylyn Jackson Schiff,7,5,4,1,0,2,0,0,7,7,1.0,0.714286,0,0,105000168854|105015105489|85171793730|85172898837|85174855421|85186617417|85211161731,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,47,67
7801629573,Gollust S.E.,6,5,2,3,0,1,0,0,6,6,1.0,0.833333,0,0,84855649978|84922827993|85032820440|85053865862|85135189737|85135896966,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,48,96
16308652800,Christenson D.P.,6,5,1,4,0,1,0,0,6,6,1.0,0.833333,0,0,84995578409|85014649599|85014922403|85073310147|85091800462|85096943476,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,49,96
25958739200,Socia K.M.,6,5,5,0,0,1,0,0,6,6,1.0,0.833333,0,0,105039666012|85047170366|85075248126|85120698313|85129583494|85138407074,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,50,96
35173613400,Robertson C.,6,5,3,2,0,1,0,0,6,6,1.0,0.833333,0,0,105024187231|85083499796|85116325673|85141941005|85168628918|85173862640,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,51,96
57193195374,Kingsland J.T.,6,5,2,3,0,1,0,0,6,6,1.0,0.833333,0,0,105041076928|85062719018|85070298879|85097405858|85116111950|85130733510,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,52,96
24339564700,David A. Steinberg,8,4,4,0,4,0,0,0,4,8,1.0,1.0,0,1,105014746447|105018624506|105035324372|85082410038|85131571257|85168483699|85198928846|85198999643,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,53,47
55672957800,Michal Smetana,8,4,4,0,4,0,0,0,4,8,1.0,1.0,0,3,105002305507|105012748003|105034913587|85135789153|85138434242|85150347085|85185289779|85201275085,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,54,47
56534303500,Anthony Kevins,8,4,4,0,4,0,0,0,4,8,1.0,1.0,0,1,105015216506|105041066983|85048299227|85090934478|85091348291|85115789865|85132885156|85210069567,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,55,47
57211410814,Hunter M. Boehme,8,4,3,1,0,4,0,0,8,8,1.0,0.5,0,0,105011656970|105021850455|105032210380|105034351804|105034680050|85166000414|85172009271|85196196052,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,56,47
24554597700,Geoffrey P. R. Wallace,7,4,4,0,2,1,0,0,5,7,1.0,0.857143,0,1,84943355793|84995444937|85053519754|85061209721|85063107433|85138250666|85208680176,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,57,67
6601956224,John Gastil,6,4,3,1,0,2,0,0,6,6,1.0,0.666667,0,0,105024003881|85044835879|85052006071|85065670412|85112265805|85165893967,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,58,96
6602533817,Jonas Tallberg,6,4,4,0,2,0,0,0,4,6,1.0,1.0,0,4,105012399638|105022218358|85063328286|85079670115|85143234663|85213405493,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,59,96
35727190200,Nagler R.H.,6,4,4,0,0,2,0,0,6,6,1.0,0.666667,0,0,85063166355|85122303516|85135189737|85171600308|85216006550|86000382291,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,60,96
16023197400,Wojcieszak M.,5,4,4,0,0,1,0,0,5,5,1.0,0.8,0,1,105020833070|105022440662|84939186199|85098748664|85195603094,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,61,166
7406604498,Johnson M.K.,4,4,2,2,0,0,0,0,4,4,1.0,1.0,0,0,105042428497|85103905289|85133863087|86000296951,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,62,292
26532782600,Kennedy E.H.,4,4,3,1,0,0,0,0,4,4,1.0,1.0,0,0,85053509639|85085764776|85111820523|85111834004,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,63,292
56734108300,Mogens Jin Pedersen,12,3,3,0,7,2,0,0,5,12,1.0,0.833333,0,0,105005574189|84940214050|84975770291|85037044153|85038356713|85040459526|85054474475|85074017190|85167655087|85183015664|85183977264|85212439594,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,64,12
36676605900,Gabriele Spilker,8,3,3,0,4,1,0,0,4,8,1.0,0.875,0,1,85020961104|85074743455|85086771184|85132650412|85136587321|85203853246|85207258086|85219489421,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,65,47
57203655130,Kathleen Searles,8,3,1,2,0,5,0,0,8,8,1.0,0.375,0,0,105005626231|105012355723|77956761607|84995760092|85047370379|85055564646|85114860836|85138320659,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,66,47
7401620196,Daniel M. Butler,7,3,1,2,1,3,0,0,6,7,1.0,0.571429,0,0,84897032731|84929260244|84938501817|84992092827|85121376619|85127315034|85188521838,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,67,67
35784707400,Susan M. Miller,7,3,1,2,0,4,0,0,7,7,1.0,0.428571,0,0,85064259638|85067395049|85077022750|85127205226|85137333494|85162955443|85197616759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,68,67
55494876700,David R. Miller,7,3,1,2,0,4,0,0,7,7,1.0,0.428571,0,0,105019368716|85106176160|85126450365|85149816643|85191602397|85192145575|85212059156,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,69,67
56354967100,Donald P. Moynihan,7,3,1,2,1,3,0,0,6,7,1.0,0.571429,0,0,105018094455|105018714689|105023686741|105038401018|105041780221|84944081200|85019676280,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,70,67
57188880644,Lauren Sukin,7,3,3,0,3,1,0,0,4,7,1.0,0.857143,0,1,105035726373|105039309580|105045424436|85067788122|85077144076|85147286875|85189699546,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,71,67
6602698051,Giuliano Bonoli,6,3,3,0,3,0,0,0,3,6,1.0,1.0,0,3,85096834370|85111715301|85113190278|85124909847|85199078378|85212286208,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,72,96
7006126634,André Blais,6,3,2,1,3,0,0,0,3,6,1.0,1.0,0,1,85078899431|85088578914|85108140441|85120876506|85160106921|85201964089,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,73,96
56421548300,McDowell D.,6,3,3,0,1,0,2,0,5,4,0.666667,0.666667,0,1,105014746447|105035324372|85198640867|85198928846|85198999643|85205707787,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,74,96
55177991700,Haeder S.F.,5,3,1,2,0,0,2,0,5,3,0.6,0.6,0,0,105002026176|105018714689|105023686741|105041780221|85126446512,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,75,166
57205763513,Clayton K.,5,3,1,2,0,0,2,0,5,3,0.6,0.6,0,0,105045529994|85067962902|85107352713|85114350257|85123926675,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,76,166
7402685635,Carey J.,4,3,2,1,1,0,0,0,3,4,1.0,1.0,0,2,85078960506|85124140550|85170631568|85174056404,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,77,292
8967284700,Barry C.L.,4,3,2,1,0,1,0,0,4,4,1.0,0.75,0,0,84895906473|84920264253|84938826081|85027916630,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,78,292
36667039200,Peterson T.M.,4,3,3,0,0,0,1,0,4,3,0.75,0.75,0,0,85029279527|85065802591|85078201451|85197616759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,79,292
55451282400,Morgan J.,4,3,1,2,0,0,1,0,4,3,0.75,0.75,0,0,105047382392|85193006917|85208781552|85213563007,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,80,292
57203104288,Palm R.,4,3,2,1,0,1,0,0,4,4,1.0,0.75,0,0,105041076928|85097405858|85116111950|85217158927,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,81,292
58247812700,Barron N.T.,4,3,0,3,0,0,1,0,4,3,0.75,0.75,0,0,105001651117|105009625922|105019586030|85159180192,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,82,292
60596595800,Nguyen Q.,4,3,3,0,0,0,1,0,4,3,0.75,0.75,0,3,85104712462|85111321956|85112464435|85136587321,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",64,83,292
23010864600,Samuel Whitt,12,2,2,0,10,0,0,0,2,12,1.0,1.0,0,1,105000519465|105002134171|105003442248|105024217606|105041965396|85071419972|85099962519|85108557459|85132755374|85216104420|85216486046|85216620221,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,84,12
57205672554,Seiki Tanaka,10,2,2,0,8,0,0,0,2,10,1.0,1.0,0,2,84978085703|84992655159|85061035641|85069886131|85101215653|85118477821|85126806972|85138248657|85158112186|85206340986,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,85,29
35492113000,Thomas Zeitzoff,9,2,2,0,7,0,0,0,2,9,1.0,1.0,0,0,105026243740|85020188394|85042184003|85047903545|85049075124|85068387044|85069682610|85078960506|85183616534,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,86,34
56448439600,Selim Erdem Aytaç,9,2,2,0,7,0,0,0,2,9,1.0,1.0,0,0,105002982634|105018624506|85019041831|85053017516|85057946678|85101463174|85109276344|85115941650|85168483699,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,87,34
55917294300,Atsushi Tago,8,2,1,1,6,0,0,0,2,8,1.0,1.0,0,1,105042398599|84924257526|84980398257|85061912024|85071196692|85113720597|85131524653|85176012765,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,88,47
42161868700,Atte Oksanen,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,2,85061311427|85076359084|85083720807|85101022632|85146083795|85175177312|85194493858,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,89,67
55135830500,Gábor Simonovits,7,2,1,1,2,1,0,2,3,7,1.0,0.857143,0,0,105018681448|84907224761|84929675895|84946492047|84976408149|85029796805|85127649210,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,90,67
56868425000,Kai Quek,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,1,105013279686|105031363663|85033378563|85066606469|85126369047|85127895187|85186262055,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,91,67
57206937457,Azusa Uji,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,0,105010226878|85096219826|85109104338|85122571011|85146502704|85193987772|85214296759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,92,67
7102332636,Oliver James,6,2,2,0,1,2,0,1,4,6,1.0,0.666667,0,0,85014596724|85038355714|85088856469|85089985354|85095755893|85101865548,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,93,96
16066752900,Aharoni E.,6,2,2,0,0,4,0,0,6,6,1.0,0.333333,0,0,85057293626|85089124721|85120438138|85132734289|85159865660|85205233423,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,94,96
55364149100,Newman B.J.,6,2,0,2,0,0,4,0,6,2,0.333333,0.333333,0,0,84995356828|85033714347|85056606391|85067402720|85079694710|85159616043,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,95,96
56180409500,Banda K.K.,6,2,0,2,0,4,0,0,6,6,1.0,0.333333,0,0,84928809792|84991766097|85045027073|85065410868|85068611268|85071449219,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,96,96
56394620600,Kiratli O.S.,6,2,2,0,3,1,0,0,3,6,1.0,0.833333,0,1,105019246500|85075140130|85089676686|85124711493|85146277524|85182157282,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,97,96
57201432992,Williamson S.,6,2,2,0,0,0,4,0,6,2,0.333333,0.333333,0,1,105012359420|105024231488|85097946646|85098180961|85107370348|85144975057,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,98,96
12446550300,Tingley D.,5,2,2,0,0,0,3,0,5,2,0.4,0.4,0,0,105003448058|84902437963|85042230875|85077074496|85116162897,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,99,166
23485677100,Kertzer J.D.,5,2,2,0,0,0,3,0,5,2,0.4,0.4,0,0,85020188394|85046533072|85078720051|85111880408|85147100567,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,100,166
55236970500,Flores R.D.,5,2,1,1,0,0,3,0,5,2,0.4,0.4,0,0,105027959279|85048124927|85053749730|85087008586|85096867241,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,101,166
56556860600,Knotz C.M.,5,2,2,0,1,0,2,0,4,3,0.6,0.6,0,2,105020815260|85111715301|85113190278|85212286208|86000736348,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,102,166
57188590875,Muradova L.,5,2,2,0,3,0,0,0,2,5,1.0,1.0,0,2,105001950359|85118588761|85143763291|85144766986|85183505722,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,103,166
57193737528,Tappin B.M.,5,2,1,1,0,1,2,0,5,3,0.6,0.4,0,0,85113531708|85149118557|85150721786|85163212575|85212150786,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,104,166
57209506683,Kolcava D.,5,2,1,1,2,0,1,0,3,4,0.8,0.8,0,2,105043534448|85083863861|85104056574|85141374427|85149027612,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,105,166
26436249500,Werfel S.,4,2,2,0,0,0,2,0,4,2,0.5,0.5,0,0,85021746381|85050150754|85098180961|85133919585,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,106,292
35729124000,Rydberg J.,4,2,2,0,0,0,2,0,4,2,0.5,0.5,0,0,105001983152|105039666012|85028344610|85047170366,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,107,292
55319086800,Cabrera L.Y.,4,2,2,0,0,2,0,0,4,4,1.0,0.5,0,0,105004829427|85147352823|85162724492|85206878187,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,108,292
55740685400,Miller M.G.,4,2,2,0,0,0,2,0,4,2,0.5,0.5,0,0,80054939891|84945247501|85032622230|85062670025,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,109,292
57191280104,Bansak K.,4,2,0,2,0,1,0,1,3,4,1.0,0.75,0,0,85041214633|85065436110|85171738080|85177488077,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,110,292
57202612248,Tregle B.,4,2,1,1,0,1,1,0,4,3,0.75,0.5,0,0,105011656970|105028871734|105034351804|85091202562,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,111,292
57211095608,Martel C.,4,2,1,1,0,0,2,0,4,2,0.5,0.5,0,0,105001867884|105005755328|85101069099|85193970570,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,112,292
57226080281,Yeung E.S.F.,4,2,2,0,0,0,2,0,4,2,0.5,0.5,0,1,105011031244|85126369047|85139149827|85206830858,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,113,292
58479758100,Hoes E.,4,2,2,0,0,0,2,0,4,2,0.5,0.5,0,1,105003501671|105022440662|85179373761|85195603094,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,114,292
7103401959,Rothman A.J.,3,2,2,0,0,1,0,0,3,3,1.0,0.666667,0,0,85063166355|85122303516|85171600308,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,115,513
7201583080,Shen F.X.,3,2,1,1,0,0,1,0,3,2,0.666667,0.666667,0,0,84870179613|84907224950|84922797383,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,116,513
12790445300,Pearson A.R.,3,2,2,0,0,0,1,0,3,2,0.666667,0.666667,0,0,84960092229|85057582560|85167522555,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,117,513
14012211900,Cluverius J.,3,2,2,0,0,0,1,0,3,2,0.666667,0.666667,0,0,85087869356|85120698313|85138407074,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,118,513
14834656800,Witko C.,3,2,1,1,0,1,0,0,3,3,1.0,0.666667,0,0,85109308295|85193946140|85200455835,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,119,513
54895144000,Dellmuth L.,3,2,2,0,0,0,1,0,3,2,0.666667,0.666667,0,2,85063328286|85064750490|85079670115,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,120,513
55361150500,Norris R.J.,3,2,0,2,0,0,1,0,3,2,0.666667,0.666667,0,0,85053299605|85067057847|85217183484,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,121,513
57200506081,Sevi S.,3,2,1,1,0,0,1,0,3,2,0.666667,0.666667,0,0,85120876506|85136703592|85201964089,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,122,513
57202391304,Kobayashi Y.,3,2,1,1,0,0,1,0,3,2,0.666667,0.666667,0,1,85042721612|85095421524|85109571277,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,123,513
57208740176,Ársælsson K.M.,3,2,2,0,0,1,0,0,3,3,1.0,0.666667,0,0,105024003881|85065670412|85112265805,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,124,513
57219747002,Gunderson A.,3,2,0,2,0,0,1,0,3,2,0.666667,0.666667,0,0,105005597308|105012355723|85143607516,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,125,513
57357542200,Wittenberg C.,3,2,2,0,0,1,0,0,3,3,1.0,0.666667,0,0,105008878283|85120323140|85172870189,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,126,513
6603923667,Kiser E.,2,2,1,1,0,0,0,0,2,2,1.0,1.0,0,0,85044032298|85089290541,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,127,984
6701633133,Oldmixon E.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,84959343624|85053221139,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,128,984
7202279174,Parry J.A.,2,2,0,2,0,0,0,0,2,2,1.0,1.0,0,0,84901278220|85101964602,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,129,984
8751975000,Cook F.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,84901037027|85008246775,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,130,984
8834415500,Roe D.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,85134747070|85147143671,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,131,984
23098672700,Wallsten K.,2,2,0,2,0,0,0,0,2,2,1.0,1.0,0,0,84981249322|85011497605,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,132,984
23667181100,Goldfarb J.L.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,85014593137|85099406266,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,133,984
34880205600,Kogan V.,2,2,0,2,0,0,0,0,2,2,1.0,1.0,0,0,84868652825|84922321696,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,134,984
50262750800,Przepiorka W.,2,2,1,1,0,0,0,0,2,2,1.0,1.0,0,0,85058698012|85074603977,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,135,984
55354531300,Ecker-Ehrhardt M.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,2,105012399638|85213405493,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,136,984
55506469700,Lu Y.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,85114140783|85204053529,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,137,984
55572806000,Gampfer R.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,2,84878013138|84938946159,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,138,984
56188307200,Vranka M.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,85130612333|85172783788,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,139,984
56820881600,Rice D.,2,2,0,2,0,0,0,0,2,2,1.0,1.0,0,0,85081592258|85123914954,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,140,984
56989964500,Sirola A.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,2,85061311427|85101022632,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,141,984
57190437914,Yang J.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,105024319232|85115869196,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,142,984
57190658247,Grace M.K.,2,2,0,2,0,0,0,0,2,2,1.0,1.0,0,0,105042340289|85126304810,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",84,143,984
