variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,n_sole,n_first_excluding_sole,n_last_excluding_sole,score_tie_size,article_ids,scopus_author_url,status
narrower_query,108,83,57188590875,Muradova L.,7,3,4,0,3,4,32,85118588761|85143763291|85144766986|85183505722|105001077106|105001950359|105024891648,https://www.scopus.com/authid/detail.uri?authorId=57188590875,unvalidated_query_candidate_articles
narrower_query,109,83,57188880644,Lauren Sukin,7,4,5,2,2,3,32,85067788122|85077144076|85147286875|85189699546|105035726373|105039309580|105045424436,https://www.scopus.com/authid/detail.uri?authorId=57188880644,unvalidated_query_candidate_articles
narrower_query,110,83,57193195374,Kingsland J.T.,7,0,7,0,0,7,32,85062719018|85070298879|85097405858|85116111950|85120615821|85130733510|105041076928,https://www.scopus.com/authid/detail.uri?authorId=57193195374,unvalidated_query_candidate_articles
narrower_query,111,83,57194393515,Ventura T.,7,1,6,0,1,6,32,85100731047|85108077988|85162949347|85184683757|105000531734|105002151721|105005410949,https://www.scopus.com/authid/detail.uri?authorId=57194393515,unvalidated_query_candidate_articles
narrower_query,112,83,57206937457,Azusa Uji,7,6,1,0,6,1,32,85096219826|85109104338|85122571011|85146502704|85193987772|85214296759|105010226878,https://www.scopus.com/authid/detail.uri?authorId=57206937457,unvalidated_query_candidate_articles
narrower_query,113,83,57220203816,Kaylyn Jackson Schiff,7,5,2,0,5,2,32,85171793730|85172898837|85174855421|85186617417|85211161731|105000168854|105015105489,https://www.scopus.com/authid/detail.uri?authorId=57220203816,unvalidated_query_candidate_articles
narrower_query,114,83,57264879500,Senhu Wang,7,4,3,0,4,3,32,85117389176|85123945835|85147509395|85178944816|85209705929|105031085870|105044996889,https://www.scopus.com/authid/detail.uri?authorId=57264879500,unvalidated_query_candidate_articles
narrower_query,115,115,6505868314,Dolnicar S.,6,1,5,0,1,5,80,85199805605|85209691542|105019921140|105023675499|105025221598|105038796493,https://www.scopus.com/authid/detail.uri?authorId=6505868314,unvalidated_query_candidate_articles
narrower_query,116,115,6506789846,Djupe P.A.,6,3,3,0,3,3,80,77950941472|84887527789|84888056901|85032020748|85047659603|85199470820,https://www.scopus.com/authid/detail.uri?authorId=6506789846,unvalidated_query_candidate_articles
narrower_query,117,115,6601956224,John Gastil,6,3,3,0,3,3,80,85044835879|85052006071|85065670412|85112265805|85165893967|105024003881,https://www.scopus.com/authid/detail.uri?authorId=6601956224,unvalidated_query_candidate_articles
narrower_query,118,115,6602533817,Jonas Tallberg,6,0,6,0,0,6,80,85063328286|85079670115|85143234663|85213405493|105012399638|105022218358,https://www.scopus.com/authid/detail.uri?authorId=6602533817,unvalidated_query_candidate_articles
narrower_query,119,115,6602698051,Giuliano Bonoli,6,2,4,0,2,4,80,85096834370|85111715301|85113190278|85124909847|85199078378|85212286208,https://www.scopus.com/authid/detail.uri?authorId=6602698051,unvalidated_query_candidate_articles
narrower_query,120,115,6701315673,Mutz D.C.,6,4,3,1,3,2,80,84893231254|85046652073|85071235282|85090433615|85097547967|85120303538,https://www.scopus.com/authid/detail.uri?authorId=6701315673,unvalidated_query_candidate_articles
narrower_query,121,115,7006126634,André Blais,6,4,2,0,4,2,80,85078899431|85088578914|85108140441|85120876506|85160106921|85201964089,https://www.scopus.com/authid/detail.uri?authorId=7006126634,unvalidated_query_candidate_articles
narrower_query,122,115,7102332636,Oliver James,6,4,2,0,4,2,80,85014596724|85038355714|85088856469|85089985354|85095755893|85101865548,https://www.scopus.com/authid/detail.uri?authorId=7102332636,unvalidated_query_candidate_articles
narrower_query,123,115,8159413200,Tucker J.A.,6,0,6,0,0,6,80,84881256137|85079376382|85098065841|85134755415|85176605621|105014443993,https://www.scopus.com/authid/detail.uri?authorId=8159413200,unvalidated_query_candidate_articles
narrower_query,124,115,8223892400,Kam C.D.,6,4,3,1,3,2,80,77951243471|84965060503|84983269069|85074396257|85075487342|85076668775,https://www.scopus.com/authid/detail.uri?authorId=8223892400,unvalidated_query_candidate_articles
narrower_query,125,115,8532420500,Wauters B.,6,1,5,0,1,5,80,85045047689|85056771847|85074752487|85087715181|85195873095|85210157920,https://www.scopus.com/authid/detail.uri?authorId=8532420500,unvalidated_query_candidate_articles
narrower_query,126,115,8547908900,Geys B.,6,1,5,0,1,5,80,85042566118|85102431958|85125415908|85164153637|85181832228|105005871889,https://www.scopus.com/authid/detail.uri?authorId=8547908900,unvalidated_query_candidate_articles
narrower_query,127,115,12779778800,Hopkins D.J.,6,6,1,1,5,0,80,77952988385|84987948210|85019962970|85053875657|85086564155|85200315574,https://www.scopus.com/authid/detail.uri?authorId=12779778800,unvalidated_query_candidate_articles
narrower_query,128,115,14035294700,Dafoe A.,6,4,2,0,4,2,80,85054537592|85076132830|85091726021|85095409059|85102415653|85128232507,https://www.scopus.com/authid/detail.uri?authorId=14035294700,unvalidated_query_candidate_articles
narrower_query,129,115,14522871400,Mummolo J.,6,5,3,2,3,1,80,84983326080|85012273289|85019962970|85052984294|85064805724|85074751612,https://www.scopus.com/authid/detail.uri?authorId=14522871400,unvalidated_query_candidate_articles
narrower_query,130,115,16744169900,Johns R.,6,3,3,0,3,3,80,84867729433|84910055748|85042088759|85097599267|85193702342|105000064992,https://www.scopus.com/authid/detail.uri?authorId=16744169900,unvalidated_query_candidate_articles
narrower_query,131,115,23986892700,Woessmann L.,6,0,6,0,0,6,80,85054296507|85087123386|85091761345|85092077537|85140091650|85169833302,https://www.scopus.com/authid/detail.uri?authorId=23986892700,unvalidated_query_candidate_articles
narrower_query,132,115,24554597700,Geoffrey P. R. Wallace,6,2,5,1,1,4,80,84943355793|84995444937|85053519754|85061209721|85063107433|85138250666,https://www.scopus.com/authid/detail.uri?authorId=24554597700,unvalidated_query_candidate_articles
narrower_query,133,115,25958739200,Socia K.M.,6,4,3,1,3,2,80,85047170366|85075248126|85120698313|85129583494|85138407074|105039666012,https://www.scopus.com/authid/detail.uri?authorId=25958739200,unvalidated_query_candidate_articles
narrower_query,134,115,26040763000,Harell A.,6,4,2,0,4,2,80,84908514129|84978492658|85083298690|85104620919|85125142584|85196736674,https://www.scopus.com/authid/detail.uri?authorId=26040763000,unvalidated_query_candidate_articles
narrower_query,135,115,26429996500,Nai A.,6,2,4,0,2,4,80,84960448627|85086044850|85152285073|85177049872|105005000103|105042958675,https://www.scopus.com/authid/detail.uri?authorId=26429996500,unvalidated_query_candidate_articles
narrower_query,136,115,35173613400,Robertson C.,6,5,1,0,5,1,80,85083499796|85116325673|85141941005|85168628918|85173862640|105024187231,https://www.scopus.com/authid/detail.uri?authorId=35173613400,unvalidated_query_candidate_articles
narrower_query,137,115,35233854900,Kaneko S.,6,0,6,0,0,6,80,85098731592|85100440176|85111671884|85116940241|85123170519|85161902670,https://www.scopus.com/authid/detail.uri?authorId=35233854900,unvalidated_query_candidate_articles
narrower_query,138,115,35848108900,Aschemann-Witzel J.,6,6,1,1,5,0,80,85019116256|85028699245|85044388410|85065246114|85073221738|85082800200,https://www.scopus.com/authid/detail.uri?authorId=35848108900,unvalidated_query_candidate_articles
narrower_query,139,115,36469243000,Stout C.T.,6,3,3,0,3,3,80,85053307757|85053519179|85113933079|85120311367|85143980366|85158850487,https://www.scopus.com/authid/detail.uri?authorId=36469243000,unvalidated_query_candidate_articles
narrower_query,140,115,36473880700,Pardos-Prado S.,6,1,5,0,1,5,80,85071244588|85092319398|85113821753|85129147790|105015663876|105041479806,https://www.scopus.com/authid/detail.uri?authorId=36473880700,unvalidated_query_candidate_articles
narrower_query,141,115,36707086900,Beaulieu E.,6,3,5,2,1,3,80,84899665631|84905820874|85032379385|85048048423|85104856502|105017746046,https://www.scopus.com/authid/detail.uri?authorId=36707086900,unvalidated_query_candidate_articles
narrower_query,142,115,36992463600,Tilcsik A.,6,1,6,1,0,5,80,85002271166|85062990725|85097428724|85149278306|85173221804|105028036068,https://www.scopus.com/authid/detail.uri?authorId=36992463600,unvalidated_query_candidate_articles
narrower_query,143,115,37014229300,Zafar B.,6,0,6,0,0,6,80,84942549774|84978383963|85034756014|85063746882|85138962590|85194423611,https://www.scopus.com/authid/detail.uri?authorId=37014229300,unvalidated_query_candidate_articles
narrower_query,144,115,47062211000,Sauer C.,6,2,5,1,1,4,80,84875507076|84881086329|84894064305|84898884449|85011629108|85092469299,https://www.scopus.com/authid/detail.uri?authorId=47062211000,unvalidated_query_candidate_articles
narrower_query,145,115,49962069500,Batista Pereira F.,6,5,3,2,3,1,80,85069442558|85081622150|85139662098|85158816553|85161800218|105033107291,https://www.scopus.com/authid/detail.uri?authorId=49962069500,unvalidated_query_candidate_articles
narrower_query,146,115,53983153400,Powers R.M.,6,3,4,1,2,3,80,85088843042|85122069202|85197394346|85200031287|85218098424|105032860235,https://www.scopus.com/authid/detail.uri?authorId=53983153400,unvalidated_query_candidate_articles
narrower_query,147,115,54385071100,Grimmelikhuijsen S.G.,6,4,2,0,4,2,80,85054185907|85078863162|85087950052|85180178091|85183088890|85217151653,https://www.scopus.com/authid/detail.uri?authorId=54385071100,unvalidated_query_candidate_articles
narrower_query,148,115,54402038900,Willems J.,6,2,4,0,2,4,80,85115302760|85125332474|85129214191|85210732773|105022491747|105032162844,https://www.scopus.com/authid/detail.uri?authorId=54402038900,unvalidated_query_candidate_articles
narrower_query,149,115,54409938000,Van Der Linden S.,6,2,5,1,1,4,80,84930401995|85016519697|85112735080|85152731327|85178134794|85198977920,https://www.scopus.com/authid/detail.uri?authorId=54409938000,unvalidated_query_candidate_articles
narrower_query,150,115,54785521400,Utych S.M.,6,2,4,0,2,4,80,85092503959|85111802478|85113217939|85128342626|85128710149|85166397064,https://www.scopus.com/authid/detail.uri?authorId=54785521400,unvalidated_query_candidate_articles
narrower_query,151,115,54939771600,Ayoub P.M.,6,6,0,0,6,0,80,85099962519|85216486046|105000519465|105002134171|105023045092|105041965396,https://www.scopus.com/authid/detail.uri?authorId=54939771600,unvalidated_query_candidate_articles
narrower_query,152,115,55195906400,Bokemper S.E.,6,5,1,0,5,1,80,85055470809|85098552838|85116884460|85120875984|85126832139|85152261401,https://www.scopus.com/authid/detail.uri?authorId=55195906400,unvalidated_query_candidate_articles
narrower_query,153,115,55498802400,Werner A.,6,1,5,0,1,5,80,85134217067|85143389438|85174613791|85184208831|85190383981|85209221117,https://www.scopus.com/authid/detail.uri?authorId=55498802400,unvalidated_query_candidate_articles
narrower_query,154,115,55604227800,Porumbescu G.,6,4,2,0,4,2,80,85026363078|85054185907|85077701916|85195165540|85210949815|105024575250,https://www.scopus.com/authid/detail.uri?authorId=55604227800,unvalidated_query_candidate_articles
narrower_query,155,115,55735410100,Schlipphak B.,6,3,3,0,3,3,80,85064750490|85124711493|85134557919|85134570877|85182157282|85209079402,https://www.scopus.com/authid/detail.uri?authorId=55735410100,unvalidated_query_candidate_articles
narrower_query,156,115,55738296700,Huang H.,6,5,3,2,3,1,80,85017439852|85046799072|85053873561|85091036820|85100758392|105040150837,https://www.scopus.com/authid/detail.uri?authorId=55738296700,unvalidated_query_candidate_articles
narrower_query,157,115,55787363800,Liu B.,6,4,2,0,4,2,80,85129226690|85160835182|85161446266|85176725704|105001127398|105017167951,https://www.scopus.com/authid/detail.uri?authorId=55787363800,unvalidated_query_candidate_articles
narrower_query,158,115,55795750600,van der Voet J.,6,6,3,3,3,0,80,85074487665|85102523283|85125811280|85142635785|85142658249|105001078469,https://www.scopus.com/authid/detail.uri?authorId=55795750600,unvalidated_query_candidate_articles
narrower_query,159,115,55955809300,Petzold K.,6,5,4,3,2,1,80,85012923611|85050192071|85058308933|85066796429|85083390320|85136695741,https://www.scopus.com/authid/detail.uri?authorId=55955809300,unvalidated_query_candidate_articles
narrower_query,160,115,56056445200,Lim S.,6,4,2,0,4,2,80,85061035641|85126806972|85158154615|85206340986|85217138203|105001641509,https://www.scopus.com/authid/detail.uri?authorId=56056445200,unvalidated_query_candidate_articles
narrower_query,161,115,56081528100,Reynolds-Tylus T.,6,6,2,2,4,0,80,85065208865|85083320955|85134168352|85139817255|105009528152|105031821967,https://www.scopus.com/authid/detail.uri?authorId=56081528100,unvalidated_query_candidate_articles
narrower_query,162,115,56168369200,Thau M.,6,1,5,0,1,5,80,85176091880|85196067903|105002152711|105020764129|105024555682|105039885285,https://www.scopus.com/authid/detail.uri?authorId=56168369200,unvalidated_query_candidate_articles
narrower_query,163,115,56256131200,Kantorowicz J.,6,4,2,0,4,2,80,85107472095|85177160946|85184401293|85211024270|105004056027|105041049895,https://www.scopus.com/authid/detail.uri?authorId=56256131200,unvalidated_query_candidate_articles
narrower_query,164,115,56281778100,Yeh Y.Y.,6,2,4,0,2,4,80,85017439852|85109261971|85174313637|85201967593|105041986691|105047389993,https://www.scopus.com/authid/detail.uri?authorId=56281778100,unvalidated_query_candidate_articles
narrower_query,165,115,56421548300,McDowell D.,6,3,3,0,3,3,80,85198640867|85198928846|85198999643|85205707787|105014746447|105035324372,https://www.scopus.com/authid/detail.uri?authorId=56421548300,unvalidated_query_candidate_articles
narrower_query,166,115,56432557600,Fossati F.,6,5,1,0,5,1,80,85077337141|85096301151|85096834370|85144266639|85154072857|85195662019,https://www.scopus.com/authid/detail.uri?authorId=56432557600,unvalidated_query_candidate_articles
narrower_query,167,115,56487997200,Wratil C.,6,1,5,0,1,5,80,85087511720|85123717163|85146260244|85167901790|85210970407|105003592596,https://www.scopus.com/authid/detail.uri?authorId=56487997200,unvalidated_query_candidate_articles
narrower_query,168,115,56523595800,Liu M.,6,6,2,2,4,0,80,84943378770|84992630887|85042199807|85048798335|85056541355|85114939275,https://www.scopus.com/authid/detail.uri?authorId=56523595800,unvalidated_query_candidate_articles
narrower_query,169,115,56554105500,Gummer T.,6,3,3,0,3,3,80,85030673307|85077722204|85090236618|85127278669|85139110080|85162915967,https://www.scopus.com/authid/detail.uri?authorId=56554105500,unvalidated_query_candidate_articles
narrower_query,170,115,56964283000,Anson I.G.,6,5,5,4,1,1,80,84980002227|85044778098|85053912540|85084576941|85199807893|105025476971,https://www.scopus.com/authid/detail.uri?authorId=56964283000,unvalidated_query_candidate_articles
